article_id,grant_id
1849241,1849255
1849241,1849259
1849477,1849491
1850511,1850525
1850511,1850529
1850511,1850533
1850511,1850537
1850793,1850807
1850793,1850811
1852023,1852037
1852557,1852571
1852799,1852813
1852873,1852887
1853569,1853583
1853569,1853587
1853569,1853591
1853569,1853595
1853569,1853599
1853569,1853603
1853569,1853607
1853781,1853795
1853781,1853799
1853781,1853803
1853877,1853891
1853877,1853895
1853877,1853899
1853877,1853903
1853877,1853907
1853877,1853911
1853877,1853915
1853877,1853919
1853877,1853923
1853877,1853927
1853877,1853931
1853877,1853935
1853877,1853939
1853877,1853943
1853877,1853947
1853877,1853951
1853877,1853955
1853877,1853959
1853877,1853963
1853877,1853967
1853877,1853971
1853877,1853975
1853877,1853979
1853877,1853983
1853877,1853987
1855685,1855699
1855761,1855775
1858173,1858187
1861517,1861531
1861517,1861535
1861517,1861539
1861517,1861543
1861955,1861969
1892091,1892105
1892091,1892109
1892325,1892339
1894717,1894731
1895675,1895689
1895749,1895763
1896933,1896947
1896933,1896951
1896933,1896955
1897065,1897079
1897179,1897193
1897677,1897691
1897677,1897695
1897677,1897699
1897891,1897905
1897891,1897909
1897891,1897913
1897891,1897917
1899205,1899219
1900869,1900883
1900943,1900957
1900943,1900961
1900943,1900965
1905667,1905681
1905667,1905685
1905667,1905689
1905667,1905693
1906655,1906669
1906655,1906673
1906655,1906677
1906655,1906681
1906655,1906685
1908591,1908605
1913367,1913381
1913367,1913385
1913517,1913531
1913517,1913535
1913621,1913635
1913621,1913639
1913621,1913643
1913621,1913647
1913621,1913651
1913787,1913801
1913945,1913959
1914139,1914153
1914429,1914443
1914429,1914447
1914537,1914551
1914537,1914555
1914537,1914559
1914537,1914563
1914537,1914567
1915097,1915111
1916333,1916347
1916333,1916351
1916435,1916449
1916515,1916529
1916515,1916533
1916515,1916537
1916515,1916541
1916693,1916707
1917357,1917371
1917357,1917375
1917357,1917379
1917577,1917591
1917577,1917595
1917577,1917599
1917947,1917961
1918183,1918197
1918183,1918201
1918183,1918205
1918307,1918321
1918307,1918325
1918307,1918329
1918619,1918633
1918619,1918637
1918619,1918641
1918619,1918645
1918737,1918751
1919045,1919059
1919045,1919063
1919045,1919067
1919045,1919071
1919045,1919075
1919045,1919079
1919151,1919165
1919439,1919453
1919439,1919457
1919867,1919881
1920019,1920033
1920135,1920149
1920223,1920237
1920223,1920241
1920433,1920447
1920433,1920451
1920433,1920455
1920679,1920693
1920811,1920825
1920811,1920829
1920811,1920833
1921511,1921525
1921909,1921923
1922153,1922167
1922153,1922171
1922153,1922175
1922153,1922179
1922459,1922473
1922459,1922477
1922539,1922553
1922539,1922557
1922693,1922707
1922805,1922819
1923029,1923043
1923029,1923047
1923029,1923051
1923029,1923055
1923029,1923059
1923029,1923063
1923029,1923067
1923029,1923071
1923203,1923217
1923203,1923221
1923203,1923225
1923429,1923443
1923429,1923447
1923673,1923687
1923963,1923977
1923963,1923981
1926158,1926172
1926158,1926176
1926372,1926386
1926372,1926390
1926372,1926394
1926372,1926398
1926372,1926402
1926372,1926406
1926752,1926766
1926752,1926770
1926752,1926774
1926752,1926778
1926752,1926782
1926752,1926786
1927514,1927528
1927796,1927810
1927796,1927814
1928872,1928886
1928872,1928890
1932440,1932454
1932440,1932458
1932440,1932462
1932440,1932466
1932440,1932470
1936616,1936630
1941082,1941096
1942056,1942070
1943704,1943718
1943704,1943722
1943704,1943726
1948046,1948060
1953894,1953908
1953894,1953912
1953894,1953916
1953894,1953920
1955582,1955596
1955674,1955688
1955674,1955692
1955674,1955696
1955808,1955822
1956938,1956952
1957470,1957484
1957470,1957488
1958150,1958164
1958150,1958168
1958150,1958172
1958150,1958176
1958554,1958568
1958640,1958654
1958744,1958758
1958744,1958762
1958744,1958766
1958938,1958952
1959262,1959276
1959770,1959784
1960328,1960342
1960328,1960346
1960328,1960350
1960328,1960354
1960328,1960358
1960694,1960708
1961064,1961078
1961654,1961668
1961790,1961804
1961790,1961808
1961790,1961812
1961790,1961816
1961790,1961820
1961944,1961958
1961944,1961962
1962294,1962308
1962294,1962312
1963346,1963360
1963346,1963364
1963346,1963368
1964498,1964512
1964498,1964516
1964498,1964520
1964738,1964752
1964738,1964756
1965424,1965438
1965424,1965442
1965424,1965446
1965424,1965450
1966490,1966504
1966682,1966696
1966682,1966700
1966682,1966704
1966682,1966708
1966798,1966812
1966798,1966816
1966798,1966820
1966798,1966824
1966798,1966828
1966878,1966892
1967502,1967516
1967684,1967698
1967684,1967702
1967684,1967706
1967684,1967710
1967684,1967714
1967866,1967880
1968000,1968014
1968094,1968108
1968094,1968112
1968094,1968116
1968094,1968120
1968094,1968124
1968236,1968250
1968236,1968254
1968356,1968370
1968356,1968374
1968356,1968378
1968356,1968382
1968356,1968386
1968356,1968390
1968470,1968484
1968470,1968488
1968470,1968492
1968602,1968616
1968602,1968620
1968602,1968624
1968602,1968628
1968602,1968632
1968602,1968636
1968602,1968640
1968838,1968852
1968944,1968958
1968944,1968962
1969060,1969074
1969060,1969078
1969060,1969082
1969060,1969086
1969060,1969090
1969176,1969190
1969464,1969478
1969742,1969756
1970006,1970020
1970266,1970280
1970266,1970284
1970266,1970288
1970266,1970292
1970266,1970296
1970266,1970300
1970636,1970650
1970778,1970792
1970778,1970796
1981086,1981100
1983704,1983718
1984564,1984578
1984564,1984582
1984564,1984586
1984564,1984590
1985356,1985370
1985356,1985374
1985692,1985706
1985692,1985710
1985692,1985714
1985692,1985718
1986596,1986610
1986596,1986614
1986596,1986618
1987110,1987124
1995802,1995816
1996156,1996170
1996156,1996174
1997308,1997322
1997308,1997326
1999986,2000000
1999986,2000004
2001012,2001026
2001012,2001030
2007044,2007058
2007044,2007062
2007044,2007066
2007044,2007070
2007348,2007362
2009670,2009684
2009998,2010012
2010636,2010650
2010636,2010654
2010738,2010752
2010738,2010756
2010914,2010928
2011718,2011732
2011718,2011736
2011718,2011740
2012372,2012386
2012372,2012390
2012372,2012394
2012372,2012398
2012372,2012402
2012372,2012406
2012906,2012920
2012906,2012924
2012906,2012928
2012906,2012932
2016312,2016326
2016312,2016330
2016742,2016756
2016742,2016760
2017320,2017334
2017556,2017570
2017556,2017574
2017778,2017792
2017778,2017796
2017778,2017800
2017778,2017804
2019728,2019742
2019728,2019746
2019988,2020002
2019988,2020006
2020220,2020234
2020220,2020238
2020220,2020242
2020220,2020246
2020390,2020404
2020390,2020408
2020532,2020546
2020532,2020550
2020532,2020554
2020532,2020558
2020532,2020562
2020532,2020566
2020756,2020770
2020756,2020774
2020756,2020778
2020756,2020782
2020756,2020786
2020756,2020790
2020874,2020888
2020874,2020892
2020874,2020896
2020874,2020900
2021074,2021088
2021074,2021092
2021314,2021328
2021400,2021414
2021400,2021418
2021514,2021528
2021728,2021742
2022232,2022246
2022538,2022552
2022538,2022556
2022538,2022560
2022666,2022680
2022666,2022684
2022666,2022688
2022900,2022914
2022900,2022918
2022900,2022922
2022900,2022926
2022900,2022930
2023062,2023076
2023062,2023080
2023062,2023084
2023512,2023526
2023512,2023530
2023858,2023872
2023858,2023876
2024072,2024086
2024072,2024090
2024072,2024094
2024072,2024098
2024434,2024448
2024434,2024452
2024712,2024726
2024712,2024730
2024712,2024734
2024712,2024738
2024712,2024742
2024712,2024746
2025522,2025536
2025892,2025906
2025892,2025910
2025892,2025914
2025892,2025918
2025892,2025922
2026024,2026038
2026024,2026042
2026024,2026046
2026128,2026142
2026282,2026296
2026398,2026412
2026398,2026416
2026398,2026420
2027268,2027282
2028935,2028949
2028935,2028953
2029681,2029695
2031795,2031809
2031795,2031813
2031987,2032001
2031987,2032005
2031987,2032009
2031987,2032013
2032143,2032157
2032491,2032505
2032771,2032785
2032771,2032789
2032771,2032793
2033501,2033515
2034601,2034615
2035373,2035387
2035373,2035391
2035373,2035395
2035601,2035615
2035601,2035619
2035747,2035761
2035913,2035927
2035913,2035931
2035913,2035935
2035913,2035939
2035913,2035943
2035913,2035947
2035913,2035951
2035913,2035955
2035913,2035959
2035913,2035963
2036143,2036157
2036727,2036741
2036851,2036865
2036851,2036869
2036851,2036873
2036851,2036877
2036851,2036881
2036851,2036885
2038131,2038145
2038235,2038249
2038235,2038253
2038235,2038257
2038391,2038405
2038391,2038409
2038391,2038413
2038545,2038559
2038545,2038563
2038545,2038567
2038545,2038571
2038545,2038575
2038545,2038579
2038545,2038583
2038545,2038587
2038545,2038591
2038687,2038701
2038687,2038705
2038687,2038709
2038687,2038713
2038687,2038717
2038687,2038721
2038687,2038725
2038687,2038729
2039075,2039089
2039075,2039093
2039075,2039097
2039075,2039101
2039075,2039105
2039075,2039109
2039075,2039113
2039333,2039347
2039333,2039351
2039475,2039489
2039577,2039591
2046721,2046735
2046721,2046739
2046721,2046743
2046721,2046747
2046721,2046751
2046721,2046755
2046831,2046845
2051587,2051601
2051587,2051605
2051587,2051609
2051587,2051613
2051587,2051617
2051587,2051621
2053503,2053517
2053503,2053521
2053503,2053525
2053503,2053529
2054035,2054049
2054035,2054053
2055597,2055611
2055693,2055707
2055693,2055711
2058587,2058601
2058763,2058777
2058763,2058781
2058763,2058785
2058763,2058789
2058763,2058793
2060383,2060397
2060589,2060603
2060675,2060689
2060675,2060693
2060675,2060697
2060829,2060843
2060829,2060847
2060909,2060923
2061159,2061173
2062469,2062483
2063971,2063985
2064201,2064215
2065243,2065257
2066025,2066039
2066025,2066043
2066025,2066047
2066025,2066051
2066025,2066055
2066025,2066059
2066025,2066063
2066025,2066067
2066025,2066071
2066025,2066075
2066025,2066079
2068607,2068621
2068607,2068625
2068607,2068629
2068607,2068633
2068607,2068637
2069523,2069537
2069523,2069541
2069727,2069741
2069727,2069745
2070425,2070439
2070745,2070759
2071193,2071207
2071193,2071211
2071193,2071215
2071387,2071401
2071985,2071999
2075511,2075525
2075511,2075529
2075771,2075785
2075771,2075789
2075771,2075793
2077077,2077091
2077077,2077095
2077077,2077099
2077077,2077103
2077077,2077107
2077077,2077111
2077653,2077667
2077845,2077859
2077977,2077991
2077977,2077995
2078311,2078325
2078311,2078329
2078311,2078333
2078873,2078887
2078873,2078891
2078873,2078895
2078873,2078899
2078873,2078903
2079215,2079229
2079215,2079233
2079215,2079237
2079371,2079385
2079541,2079555
2079541,2079559
2079541,2079563
2079705,2079719
2079705,2079723
2079705,2079727
2079705,2079731
2079705,2079735
2079705,2079739
2079705,2079743
2079705,2079747
2079705,2079751
2079705,2079755
2079705,2079759
2079899,2079913
2079899,2079917
2079899,2079921
2079899,2079925
2079899,2079929
2079899,2079933
2079899,2079937
2079899,2079941
2079899,2079945
2080049,2080063
2080049,2080067
2080049,2080071
2080049,2080075
2080049,2080079
2080049,2080083
2080049,2080087
2080049,2080091
2080049,2080095
2080049,2080099
2080049,2080103
2080049,2080107
2080049,2080111
2080049,2080115
2080049,2080119
2080233,2080247
2080233,2080251
2080233,2080255
2080369,2080383
2080369,2080387
2080369,2080391
2080369,2080395
2080369,2080399
2080369,2080403
2080491,2080505
2080491,2080509
2080491,2080513
2080491,2080517
2080611,2080625
2080999,2081013
2081095,2081109
2081763,2081777
2081763,2081781
2082565,2082579
2082881,2082895
2082881,2082899
2083047,2083061
2083047,2083065
2083047,2083069
2083177,2083191
2085011,2085025
2085653,2085667
2086715,2086729
2086715,2086733
2086715,2086737
2087257,2087271
2087257,2087275
2087257,2087279
2087257,2087283
2087257,2087287
2087257,2087291
2087393,2087407
2087393,2087411
2087511,2087525
2087511,2087529
2087511,2087533
2087511,2087537
2088267,2088281
2088507,2088521
2093819,2093833
2093819,2093837
2093819,2093841
2093819,2093845
2094003,2094017
2094003,2094021
2094003,2094025
2094163,2094177
2094421,2094435
2095215,2095229
2095513,2095527
2095513,2095531
2095513,2095535
2095513,2095539
2095513,2095543
2095655,2095669
2095655,2095673
2095825,2095839
2095825,2095843
2095825,2095847
2095825,2095851
2095825,2095855
2096017,2096031
2096017,2096035
2096017,2096039
2096161,2096175
2096383,2096397
2096383,2096401
2096383,2096405
2096383,2096409
2097197,2097211
2097799,2097813
2099003,2099017
2099003,2099021
2099003,2099025
2099967,2099981
2099967,2099985
2102095,2102109
2102095,2102113
2102685,2102699
2102953,2102967
2104259,2104273
2104375,2104389
2104375,2104393
2104499,2104513
2104621,2104635
2104621,2104639
2104621,2104643
2104621,2104647
2105013,2105027
2105281,2105295
2105281,2105299
2105281,2105303
2105413,2105427
2105515,2105529
2105515,2105533
2105823,2105837
2105823,2105841
2105823,2105845
2106403,2106417
2106403,2106421
2106767,2106781
2107389,2107403
2107493,2107507
2110243,2110257
2110243,2110261
2110359,2110373
2111983,2111997
2111983,2112001
2112793,2112807
2113231,2113245
2113231,2113249
2114245,2114259
2114245,2114263
2114245,2114267
2114245,2114271
2114929,2114943
2114929,2114947
2115193,2115207
2115193,2115211
2115193,2115215
2115453,2115467
2115453,2115471
2116337,2116351
2116617,2116631
2116617,2116635
2116617,2116639
2116785,2116799
2116785,2116803
2116785,2116807
2116857,2116871
2116857,2116875
2117159,2117173
2117159,2117177
2117159,2117181
2117159,2117185
2117159,2117189
2117507,2117521
2117507,2117525
2117507,2117529
2117639,2117653
2117639,2117657
2118051,2118065
2118051,2118069
2118051,2118073
2118051,2118077
2118051,2118081
2118051,2118085
2118051,2118089
2118051,2118093
2118257,2118271
2118427,2118441
2118427,2118445
2118517,2118531
2118517,2118535
2118749,2118763
2118749,2118767
2118749,2118771
2118749,2118775
2118749,2118779
2118851,2118865
2118851,2118869
2118851,2118873
2118851,2118877
2118851,2118881
2118851,2118885
2118851,2118889
2118851,2118893
2118851,2118897
2118851,2118901
2118851,2118905
2119693,2119707
2119693,2119711
2119693,2119715
2120731,2120745
2121149,2121163
2121149,2121167
2121249,2121263
2121515,2121529
2121515,2121533
2122061,2122075
2122537,2122551
2122537,2122555
2123571,2123585
2123631,2123645
2124295,2124309
2124295,2124313
2124295,2124317
2124295,2124321
2124403,2124417
2124403,2124421
2124403,2124425
2124403,2124429
2124499,2124513
2124499,2124517
2124609,2124623
2124609,2124627
2124609,2124631
2124609,2124635
2124609,2124639
2124609,2124643
2124847,2124861
2126849,2126863
2126849,2126867
2127983,2127997
2129255,2129269
2132423,2132437
2132423,2132441
2132423,2132445
2133976,2133990
2133976,2133994
2133976,2133998
2133976,2134002
2134768,2134782
2134768,2134786
2134928,2134942
2137840,2137854
2137994,2138008
2137994,2138012
2138262,2138276
2138372,2138386
2138372,2138390
2138372,2138394
2138372,2138398
2138520,2138534
2138788,2138802
2139154,2139168
2140014,2140028
2140014,2140032
2140014,2140036
2141002,2141016
2141334,2141348
2141860,2141874
2141860,2141878
2141860,2141882
2141860,2141886
2141860,2141890
2141860,2141894
2141860,2141898
2141860,2141902
2141860,2141906
2143490,2143504
2143862,2143876
2144178,2144192
2144178,2144196
2144178,2144200
2144278,2144292
2144278,2144296
2144496,2144510
2146110,2146124
2146110,2146128
2146336,2146350
2146336,2146354
2146336,2146358
2146602,2146616
2147274,2147288
2147474,2147488
2147894,2147908
2147894,2147912
2147894,2147916
2147894,2147920
2148276,2148290
2148276,2148294
2148276,2148298
2148662,2148676
2148662,2148680
2148662,2148684
2148978,2148992
2148978,2148996
2148978,2149000
2148978,2149004
2149096,2149110
2149096,2149114
2149180,2149194
2149432,2149446
2149806,2149820
2149806,2149824
2149806,2149828
2149806,2149832
2149806,2149836
2150232,2150246
2150232,2150250
2150692,2150706
2154462,2154476
2154462,2154480
2155214,2155228
2155214,2155232
2155554,2155568
2155794,2155808
2155794,2155812
2156308,2156322
2156308,2156326
2156612,2156626
2157214,2157228
2158446,2158460
2158446,2158464
2158446,2158468
2158446,2158472
2158446,2158476
2159664,2159678
2159664,2159682
2159664,2159686
2159828,2159842
2160234,2160248
2160234,2160252
2160234,2160256
2160234,2160260
2160234,2160264
2160234,2160268
2160234,2160272
2160376,2160390
2160376,2160394
2160500,2160514
2160584,2160598
2160584,2160602
2160584,2160606
2160584,2160610
2160584,2160614
2160584,2160618
2160584,2160622
2160584,2160626
2160584,2160630
2161322,2161336
2161428,2161442
2161716,2161730
2162178,2162192
2162260,2162274
2162260,2162278
2162762,2162776
2162762,2162780
2163114,2163128
2163114,2163132
2163204,2163218
2163204,2163222
2163282,2163296
2163282,2163300
2163282,2163304
2163282,2163308
2163282,2163312
2163282,2163316
2163282,2163320
2163282,2163324
2163282,2163328
2163282,2163332
2163282,2163336
2169872,2169886
2169952,2169966
2170408,2170422
2170662,2170676
2177950,2177964
2178048,2178062
2180994,2181008
2180994,2181012
2181084,2181098
2183858,2183872
2183858,2183876
2184534,2184548
2185260,2185274
2185260,2185278
2185260,2185282
2185364,2185378
2185364,2185382
2185534,2185548
2185534,2185552
2185534,2185556
2186458,2186472
2186458,2186476
2186458,2186480
2187434,2187448
2187434,2187452
2187822,2187836
2187822,2187840
2187822,2187844
2188092,2188106
2188092,2188110
2188092,2188114
2189158,2189172
2189158,2189176
2189562,2189576
2189562,2189580
2189716,2189730
2189716,2189734
